AKJ.J865.972.J65$T86542.T4.T4.973$Q73.9.KQJ863.KQ4$9.AKQ732.A5.AT82 || E:pass.♣_1.pass.NT_2.pass.♣_3.pass.pass.pass
K96.9863.652.AJ8$AQ83.QT4.AKQ.542$JT.AK5.JT3.Q9763$7542.J72.9874.KT || N:♣_1.pass.pass.pass
AQJ87.97.K3.AK54$5.Q8432.7642.832$KT92.KT65.AJT5.J$643.AJ.Q98.QT976 || S:pass.pass.pass.pass
J82.JT92.KT32.52$9.AQ73.AQ9754.QJ$T763.K6.J8.KT874$AKQ54.854.6.A963 || E:pass.pass.pass.pass
AJ742.KQ9.K9.KT4$65.J4.AQJ832.Q96$T3.A8532.T75.J75$KQ98.T76.64.A832 || N:♠_1.pass.NT_1.pass.♣_2.pass.pass.pass
6.8765.AQ653.KJ9$T98.T3.K7.AQT843$AKJ7.AKQ2.842.76$Q5432.J94.JT9.52 || E:pass.pass.pass.pass
T2.A95.A8764.Q76$954.K83.KQJ3.J93$AJ87.64.T952.T42$KQ63.QJT72..AK85 || S:pass.pass.pass.pass
AJT85.4.Q9.JT874$4.A763.AKJT52.AK$9763.Q52.4.96532$KQ2.KJT98.8763.Q || S:pass.pass.pass.pass
QT.KQT862.983.54$J54.A75.K7654.63$9876.J3.JT.A9872$AK32.94.AQ2.KQJT || S:pass.pass.pass.pass
63.963.KT.AK9764$AQ74.QT82.Q85.T5$JT2.J754.AJ93.82$K985.AK.7642.QJ3 || N:pass.pass.pass.pass
AQ5.8654.JT.AJ75$K63.AQ732.Q853.2$T9872.J.6.KQ8643$J4.KT9.AK9742.T9 || W:pass.pass.pass.pass
3.AK862.Q875.532$A9754.T.62.AQJT9$QJT62.943.AKT3.K$K8.QJ75.J94.8764 || E:♠_1.pass.NT_1.pass.♣_2.pass.pass.pass
J54.T952.Q95.K65$T9.Q87.JT742.J98$8632.J4.A63.Q743$AKQ7.AK63.K8.AT2 || S:pass.pass.pass.pass
T976.A3.Q943.632$AK.KQJT65.T.A954$J3.9842.K652.KT7$Q8542.7.AJ87.QJ8 || N:pass.pass.pass.pass
K86.AT972.A2.AT7$J542.53.863.J943$AQT3.64.KQT94.82$97.KQJ8.J75.KQ65 || S:pass.pass.pass.pass
AJ9.K2.KT73.AJ72$KQ54.Q764.J62.95$T87.JT983.84.KT3$632.A5.AQ95.Q864 || E:pass.NT_1.pass.pass.pass
QT76.KJ.A9852.KT$J43.AQ853.K.AQJ7$985.T4.T743.9653$AK2.9762.QJ6.842 || S:pass.♥_1.pass.♥_3.pass.pass.pass
A752.J65.32.T653$QT964.A92.AT4.Q7$KJ8.Q843.K96.A84$3.KT7.QJ875.KJ92 || W:pass.pass.pass.pass
KT.Q752.K962.T65$J753.K63.QT74.KQ$Q98.J4.AJ85.A983$A642.AT98.3.J742 || E:pass.pass.pass.pass
A3.J73.K5.AKQJ74$QT.Q982.AT9.T952$K942.AKT6.7432.6$J8765.54.QJ86.83 || E:pass.NT_2.pass.♣_3.pass.pass.pass
AJ853.Q2.A854.72$62.KT43.KQT3.T43$QT94.AJ75.J9.K96$K7.986.762.AQJ85 || E:pass.♠_1.pass.♥_3.pass.pass.pass
J9.AK72.K963.Q63$AQ432.95.AT7.AJ5$KT765.QJT84.J8.T$8.63.Q542.K98742 || N:pass.pass.pass.pass
875.AJ7.QT63.Q86$K.Q83.AJ7.AKJ543$AT962.T96.K98.72$QJ43.K542.542.T9 || E:pass.pass.pass.pass
QT875.AJ965.64.Q$A6.KT8.T52.KT754$42.Q7432.AQ7.A92$KJ93..KJ983.J863 || W:pass.♥_1.pass.♥_3.pass.pass.pass
JT75.98.A653.AQ5$AK84.T5.KQT84.K9$962.AKJ73.J72.64$Q3.Q642.9.JT8732 || W:pass.pass.pass.pass
K982.AK.QT42.KJT$J7.87652.AJ3.A83$AT54.J93.985.Q65$Q63.QT4.K76.9742 || N:NT_1.pass.pass.pass
96.AK964..A95432$AT.875.KQT93.Q86$J842.JT2.A652.JT$KQ753.Q3.J874.K7 || E:pass.♥_1.pass.pass.pass
964.J84.T32.AT54$AKJT3.K5.KQ95.72$82.AQT7.A4.KJ983$Q75.9632.J876.Q6 || N:pass.pass.pass.pass
J9.K852.9654.J76$K3.973.QJ8.AKT54$A876542.J.AKT.92$QT.AQT64.732.Q83 || E:pass.pass.pass.pass
42.AT.J87642.K95$95.K6.T953.AT832$KT73.J843.A.QJ74$AQJ86.Q9752.KQ.6 || N:pass.♠_1.pass.NT_1.pass.♣_2.pass.pass.pass
KJ963.J65.87.865$AT7.AQ98..KJT972$Q542.732.A5432.3$8.KT4.KQJT96.AQ4 || N:pass.pass.pass.pass
62.T7.KQ85432.Q9$74.64.J9.KT75432$KQT953.AQ983.A.A$AJ8.KJ52.T76.J86 || W:♣_1.♠_1.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
93.AQJ9.AJT7.K52$AJT762.3.853.T86$K84.T876.K9.Q743$Q5.K542.Q642.AJ9 || N:NT_1.pass.♣_2.pass.pass.pass
T97632.54.6.QJ73$5.JT863.KQ952.82$J8.AKQ7.JT87.KT4$AKQ4.92.A43.A965 || W:NT_1.pass.♣_2.pass.pass.pass
QT4.Q543.J42.832$AKJ8753.T.Q.AK95$.AJ98.A9765.Q764$962.K762.KT83.JT || N:♣_1.pass.pass.pass
83.8642.KJ8.K876$QT76.AJ5.Q97.942$AK92.K93.432.QT5$J54.QT7.AT65.AJ3 || E:♣_1.pass.pass.pass
K86.98.AQT75.876$J95.5.9643.K9543$AT7432.732.J82.T$Q.AKQJT64.K.AQJ2 || N:pass.♣_2.pass.pass.pass
T7.K986432.QT5.T$A83.5.A972.98732$Q9.AQJ7.KJ4.KQJ4$KJ6542.T.863.A65 || W:♣_1.pass.pass.pass
T4.JT54.A9653.J8$K5.Q9763.J742.K2$9762.A2.K8.AQT65$AQJ83.K8.QT.9743 || S:pass.pass.pass.pass
A.T43.K9532.T965$943.Q965.J4.AK73$Q752.A72.A87.J42$KJT86.KJ8.QT6.Q8 || E:pass.pass.pass.pass
Q62.K.K98432.AQT$AKJ3.AJT7.AQT.74$T954.854.J6.KJ96$87.Q9632.75.8532 || E:pass.pass.pass.pass
6.Q7654.QJ2.A965$AJ842.A832.A96.2$KQT.KJ9.KT43.T83$9753.T.875.KQJ74 || E:♠_1.pass.pass.pass
QT9875.2.Q64.J95$KJ62.Q98.T.AK632$.AKT763.753.QT84$A43.J54.AKJ982.7 || S:pass.pass.pass.pass
T874.AKQJ94..K87$J532.852.T73.T63$KQ6.7.AQJ5.AQJ42$A9.T63.K98642.95 || S:pass.pass.pass.pass
T4.AKJ985..AQT62$K52.Q63.8762.K97$QJ96.742.T954.85$A873.T.AKQJ3.J43 || S:pass.pass.pass.pass
AKJ53.64.T8632.Q$T9864.J9.KJ9.A96$.AK8753.A7.JT843$Q72.QT2.Q54.K752 || W:pass.♥_1.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
J86.AJT64.K8.872$A54.985.92.AJT53$KQ972.73.AJ643.K$T3.KQ2.QT75.Q964 || W:♦_1.♠_1.pass.♥_3.pass.pass.pass
K86.Q92.Q874.K54$J93.A6.K9.JT8732$QT7542.T843.63.6$A.KJ75.AJT52.AQ9 || S:pass.pass.pass.pass
J3.9862.AQ93.J85$7.AKJ.76.AT96432$KQT986.QT.K82.K7$A542.7543.JT54.Q || S:♠_1.pass.NT_1.pass.♣_2.pass.NT_2.pass.♣_3.pass.pass.pass
JT52.8.T4.QT9762$KQ4.K7.J9875.853$9763.AJ53.AKQ2.A$A8.QT9642.63.KJ4 || E:pass.pass.pass.pass
K6.94.KJ953.KJ53$2.K6.AT8764.Q642$QJ97.AQJT85.Q.A8$AT8543.732.2.T97 || E:pass.pass.pass.pass
AQ962.KQ97.K.764$T5.32.T95.AQT832$K84.A85.6432.KJ9$J73.JT64.AQJ87.5 || W:pass.pass.pass.pass
T73.K62.872.J753$AQJ6.AT54.Q654.A$K84.973.K9.T9842$952.QJ8.AJT3.KQ6 || N:pass.pass.pass.pass
T632.85.954.K987$KJ85.932.AKT763.$Q974.KT74.J8.QJ5$A.AQJ6.Q2.AT6432 || E:pass.pass.pass.pass
K762.J96.A7.8653$.KT32.KQT9865.92$QJ4.AQ874.4.KJT7$AT9853.5.J32.AQ4 || S:♥_1.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
87.KT973.J94.987$K6543.64.3.AKT42$Q.QJ85.KT875.J53$AJT92.A2.AQ62.Q6 || W:♠_1.pass.♣_2.pass.♠_2.pass.NT_2.pass.♣_3.pass.pass.pass
J86.T54.AJ8.KJ96$93.Q73.Q762.QT87$Q54.J96.KT954.A3$AKT72.AK82.3.542 || E:♦_1.pass.NT_2.pass.♣_3.pass.pass.pass
T7.KJ752.76432.5$AKQ84.QT.AQ5.J62$32.4.J98.AQT9873$J965.A9863.KT.K4 || N:pass.♥_1.pass.NT_2.pass.♣_3.pass.pass.pass
K74.KT.53.AKQ865$AJ2.43.K8742.T32$T93.J985.JT96.J4$Q865.AQ762.AQ.97 || W:♥_1.pass.NT_1.pass.♣_2.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
J2.A7.AQJ7.KJT75$Q6.JT963.K985.83$983.Q.T6432.AQ96$AKT754.K8542..42 || W:♠_1.pass.NT_1.pass.♣_2.pass.pass.pass
K2.A862.AT.A8543$Q96.Q543.Q92.762$AJ53.T97.J76.JT9$T874.KJ.K8543.KQ || S:♣_1.pass.NT_3.pass.♣_4.pass.pass.pass
Q8.6432.K953.J62$654.AQ75.J8742.3$AKJ92.8.A6.AQT97$T73.KJT9.QT.K854 || N:pass.pass.pass.pass
KJ75.65.T874.T74$A3.QJ432.AK.KJ63$986.A8.QJ653.Q82$QT42.KT97.92.A95 || S:pass.♥_1.pass.pass.pass
A982.A93.AQ.AT96$KJT7.KJ8.J32.754$54.Q654.KT8754.K$Q63.T72.96.QJ832 || E:♣_1.pass.pass.pass
A93.J97.QT83.Q83$KT8.2.952.AJT765$Q62.KQ863.64.K42$J754.AT54.AKJ7.9 || W:pass.pass.pass.pass
AK87.T86.AQ2.742$9642.A92.K53.Q53$QJ53.J75.9764.AJ$T.KQ43.JT8.KT986 || W:pass.pass.pass.pass
KT7.AQJ32.J2.AJ9$543.T9.QT5.T7642$AQ6.8764.93.KQ53$J982.K5.AK8764.8 || E:pass.♥_1.pass.♣_2.pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
KQT64.KT65.4.QJ6$3.Q2.AQ86.AK9743$J97.98743.KT9.82$A852.AJ.J7532.T5 || N:♠_1.pass.♥_4.pass.pass.pass
K72.Q9765.AJ6.Q8$AQ86.A43.T98.A95$T3.KJ82.53.KT432$J954.T.KQ742.J76 || S:pass.pass.pass.pass
AT42.K92.J752.Q4$K85.AJT6.63.K862$973.Q8753.T98.A3$QJ6.4.AKQ4.JT975 || N:pass.pass.pass.pass
7.KJT92.4.AQ9852$QJ52.63.AK72.643$AKT84.875.JT85.K$963.AQ4.Q963.JT7 || W:pass.♠_1.pass.♣_2.pass.♠_2.pass.NT_2.pass.♣_3.pass.pass.pass
K.Q53.Q974.KQT72$962.T2.AJ652.J93$AT87.AJ864.T83.4$QJ543.K97.K.A865 || S:pass.pass.pass.pass
AJT96.AT.AQ98.Q3$K5432.95.K2.A754$87.J64.6543.KT82$Q.KQ8732.JT7.J96 || S:pass.pass.pass.pass
A95.T9.KT532.KJ7$QJ872.43.J6.A965$6.AJ65.A974.Q432$KT43.KQ872.Q8.T8 || S:♦_1.pass.pass.pass
Q8.753.KJ9875.Q6$A964.986.AQT4.94$KJT32.QT.3.AJ873$75.AKJ42.62.KT52 || E:pass.pass.pass.pass
T9.AJ94.AQ964.K6$Q732.T5.T82.AJ32$KJ64.K73.K753.75$A85.Q862.J.QT984 || W:pass.pass.pass.pass
T93.97.A87543.Q7$K6.KQJ2.JT.A6532$QJ742.T654.K.J98$A85.A83.Q962.KT4 || S:pass.NT_1.pass.♣_2.pass.pass.pass
KJ987.Q65.8.AQ53$QT54.J87.974.976$32.T9.AKJ62.K842$A6.AK432.QT53.JT || N:♠_1.NT_1.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
73.KQT983.AQJ8.T$64.654.K7632.Q98$AKJT92.2..AJ6543$Q85.AJ7.T954.K72 || N:♥_1.pass.♣_2.pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
KJ53.J95.96.T962$.AQT74.KJ8532.K7$AT987642.8.7.J83$Q.K632.AQT4.AQ54 || S:♠_2.pass.NT_2.pass.♣_3.pass.pass.pass
A8754.J62.AQ74.8$J.KT853.K652.972$T9.AQ94.T983.653$KQ632.7.J.AKQJT4 || N:♠_1.pass.NT_1.pass.♣_2.pass.pass.pass
9832.AJ42.K.AT98$J74.T9875.AJ76.J$65.KQ6.T92.K7642$AKQT.3.Q8543.Q53 || S:pass.pass.pass.pass
T7.AKJT753.Q42.A$Q.86.8765.KQT964$A983.Q92.AKJ9.J5$KJ6542.4.T3.8732 || N:pass.pass.pass.pass
Q9.KJ865.A.AKQ53$6.73.KQ98752.J96$AK8743.942.J.874$JT52.AQT.T643.T2 || N:♥_1.pass.♥_3.pass.pass.pass
T5..KT98632.QT43$K92.9.J74.AK7652$J843.QJT832.AQ5.$AQ76.AK7654..J98 || E:pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
KQJT32.KT7.Q9.AK$A654.3.T543.8753$87.AQ9842.A7.Q42$9.J65.KJ862.JT96 || S:♥_1.pass.NT_2.pass.♣_3.pass.pass.pass
86.K964.A87.J653$T9.QJ85.KQT4.T82$AKQJ5.AT.J965.A9$7432.732.32.KQ74 || S:♠_1.pass.NT_1.pass.♣_2.pass.NT_2.pass.♣_3.pass.pass.pass
QJT963.Q.JT872.J$5.J732.AQ3.AQ754$K874.A5.94.KT982$A2.KT9864.K65.63 || W:♥_1.pass.♣_2.pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
82.8.AQT85.K9842$A65.A732.74.AT75$T973.T5.KJ2.QJ63$KQJ4.KQJ964.963. || N:pass.♥_1.pass.♣_2.pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
A6.QJ53.862.9864$KQT5.8762.KQ3.Q7$J8743.T.JT4.KJ53$92.AK94.A975.AT2 || S:pass.pass.pass.pass
5.932.AQJT942.QT$AQ942.J76.6.8763$KJ.Q854.K3.AK952$T8763.AKT.875.J4 || S:NT_1.pass.♣_2.pass.pass.pass
AKQ763.A9.2.9652$2.643.AQJ974.873$4.QJ872.T853.AKT$JT985.KT5.K6.QJ4 || W:pass.pass.pass.pass
QT8542.853.AJ.T6$J9.QT.KT873.A954$A763.AK74.42.QJ3$K.J962.Q965.K872 || S:pass.pass.pass.pass
A72.K2.AT732.985$K.AJ76.QJ8.T7642$T653.QT83.4.KQJ3$QJ984.954.K965.A || E:pass.pass.pass.pass
98.AJT652.J54.A7$KT62.K83.KQT82.8$Q53.9.A976.KQJ94$AJ74.Q74.3.T6532 || W:pass.pass.pass.pass
KJT63.6.864.QJ92$97.KQJ74.Q2.AKT5$AQ84.A8.KJ953.63$52.T9532.AT7.874 || E:♥_1.pass.♥_4.pass.pass.pass
JT98754.KJ6.8.KT$K.A984.AKJ95.Q54$AQ.T53.T72.A7632$632.Q72.Q643.J98 || S:pass.pass.pass.pass
T7.Q9.97532.Q982$A98532.AJT7.AJ.4$J4.8543.QT84.JT6$KQ6.K62.K6.AK753 || S:pass.♠_1.pass.♣_2.pass.♠_2.pass.NT_2.pass.♣_3.pass.pass.pass
T8.AK9742.AT932.$J432.853.7.96542$Q975.JT6.J6.AKQJ$AK6.Q.KQ854.T873 || E:pass.♥_1.pass.♣_2.pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
KT75.KQ9.5.Q9543$A984.AJ82.Q6.AJT$Q63.T53.J9432.72$J2.764.AKT87.K86 || S:pass.NT_1.pass.♣_2.pass.pass.pass
87532.AQ.A76.J92$.943.KJT982.K864$J.KJ8762.Q54.T75$AKQT964.T5.3.AQ3 || N:♠_1.pass.NT_1.pass.♣_2.pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
J64.KQJ2.A853.64$QT52..Q964.AQT85$K87.A987654..J32$A93.T3.KJT72.K97 || W:pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
J9864.76.532.J97$KQ753.J53.KT6.86$A.A842.Q.AKQ5432$T2.KQT9.AJ9874.T || E:pass.pass.pass.pass
Q2.A972.KJT42.Q2$AKJ65.Q65.75.965$T.T843.A983.AKT3$98743.KJ.Q6.J874 || N:pass.pass.pass.pass
T7.K842.AKQT3.Q7$K65.A95.J9864.AK$AQJ98.QJ.75.T654$432.T763.2.J9832 || S:pass.NT_1.pass.pass.pass
AJT2.AJ9743.Q83.$K983.6.AT976.T52$765.Q82.K42.AJ98$Q4.KT5.J5.KQ7643 || S:pass.pass.pass.pass
AKJ3.942.AQ7.AK3$Q86.AK865.64.J92$T72.QJT73.T853.Q$954..KJ92.T87654 || W:pass.pass.pass.pass
KQ2.8742.AKJ8.K5$AJ.KQ6.973.AJ842$T9876.A9.QT54.T9$543.JT53.62.Q763 || S:pass.NT_1.pass.pass.pass
J85.Q32.K3.JT852$973..AQJ542.K976$AT2.AK7654.T98.Q$KQ64.JT98.76.A43 || N:pass.pass.pass.pass
73.AT65.A.JT9843$A85.QJ9743.Q7.52$96.82.JT92.AKQ76$KQJT42.K.K86543. || W:♠_1.pass.♥_3.pass.pass.pass
Q4.AJ9765.J65.J3$K532.QT32.3.K762$AJT876.K8.QT97.T$9.4.AK842.AQ9854 || W:pass.♠_1.pass.♥_3.pass.pass.pass
A8.Q972.K65.7543$K76543.K43.83.JT$Q2.T8.AT92.AKQ98$JT9.AJ65.QJ74.62 || N:pass.pass.pass.pass
7654.T8.K72.AQJ5$AJ92.K5432.5.KT2$T3.QJ7.AQJT94.74$KQ8.A96.863.9863 || W:pass.pass.pass.pass
862.KQJ.J8752.J6$K7.T8742.Q93.K82$QJ543.9.AT.T9543$AT9.A653.K64.AQ7 || W:NT_1.pass.♣_2.pass.pass.pass
76.T985.Q652.A82$Q98.AQJ4.K83.K65$KJ2.62.AT74.JT94$AT543.K73.J9.Q73 || S:♦_1.NT_1.pass.♣_2.pass.pass.pass
K54.A854.T.AKQ83$AQ32.73.AQ86.J92$J6.KQ96.KJ54.T64$T987.JT2.9732.75 || S:pass.pass.pass.pass
AQJ7.K85.AQJ5.K5$5.Q7.K94.QJT9763$8432.J96.T82.A84$KT96.AT432.763.2 || E:pass.NT_2.pass.♣_3.pass.pass.pass
K873.43.AK83.K84$J54.T.Q954.QJ632$A2.KJ9865.J62.AT$QT96.AQ72.T7.975 || W:pass.♥_1.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
T832.Q2.974.AQ84$K654.AKT9.AKT53.$QJ7.7654.Q8.KT73$A9.J83.J62.J9652 || N:pass.pass.pass.pass
QJ.J987.Q63.T872$932.64.AJ92.AQ95$T87654.AK53.5.K6$AK.QT2.KT874.J43 || N:pass.pass.pass.pass
AQT9863.A.KQ84.6$754.KQJT63.J5.75$K2.97.T932.AKQJ4$J.8542.A76.T9832 || N:pass.pass.pass.pass
AJ7.7.KQ83.AKT64$KT9843.T.AJ9.J73$Q.KQJ9864.654.92$652.A532.T72.Q85 || W:♣_1.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
Q974.62.Q8.Q9752$32.983.T76532.JT$AJ6.KQT7.AJ9.A63$KT85.AJ54.K4.K84 || S:pass.pass.pass.pass
K943.5.7643.9742$J62.QT432.KJ5.KQ$A.J9876.T82.J865$QT875.AK.AQ9.AT3 || E:♥_1.pass.NT_2.pass.♣_3.pass.pass.pass
JT43.A875.53.QJ4$Q986.Q9.AJ64.952$K.KJT4.K82.AT873$A752.632.QT97.K6 || W:pass.pass.pass.pass
KT7.A.KQJ4.KQ874$AJ953.953.A32.62$Q82.KJT4.87.AJT9$64.Q8762.T965.53 || E:pass.pass.pass.pass
Q976.JT52.2.T932$KJ432.A9.QJ754.J$T5.74.983.AK8754$A8.KQ863.AKT6.Q6 || W:♥_1.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
KQ843.J52.A42.64$A972.A3.K65.K975$T65.K97.QT87.AQ2$J.QT864.J93.JT83 || E:pass.pass.pass.pass
J2.KJ3.AJ3.AKJ42$QT3.A652.9852.T3$K75.T87.KQT.Q765$A9864.Q94.764.98 || N:pass.pass.pass.pass
K975.95.J63.9762$8.Q63.Q975.JT853$Q63.AJ42.A82.AK4$AJT42.KT87.KT4.Q || N:pass.♠_1.pass.pass.pass
54.T93.A974.AQJ2$976.KQ5.KQ53.T96$K832.J842.T.8753$AQJT.A76.J862.K4 || E:pass.♦_1.pass.pass.pass
K3.T764.Q752.AQ9$JT965.J82.93.J54$Q8.KQ53.KJT.KT62$A742.A9.A864.873 || S:pass.pass.pass.pass
J9865.K.K42.J432$A732.AJT754.T7.6$KT4.986.J86.A985$Q.Q32.AQ953.KQT7 || S:pass.pass.pass.pass
AQT8.A5.T8.97643$J973.97.AQ54.AK5$K64.KT864.97.QJT$52.QJ32.KJ632.82 || N:pass.pass.pass.pass
.87532.AK864.A95$KQ98.Q4.T53.KQ62$542.AKJ96.QJ92.3$AJT763.T.7.JT874 || S:♥_1.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
Q54.KT82.KQ32.92$A.J9753.A5.76543$J8763.6.T974.JT8$KT92.AQ4.J86.AKQ || W:pass.pass.pass.pass
KQ965.3.7653.654$A7.JT8762.K8.AQ3$JT843.K54.QT4.K2$2.AQ9.AJ92.JT987 || E:♥_1.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
62.QT.A85.QJT853$.AK853.K942.K974$JT973.J97642.Q7.$AKQ854..JT63.A62 || E:♥_1.pass.♠_1.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
96.876.KJT83.K93$872.QT52.A7.Q862$AJ54.J43.Q42.754$KQT3.AK9.965.AJT || N:pass.NT_1.pass.♣_2.pass.pass.pass
AKQ9.KJ642.KJ5.A$.AQT75.AQ732.763$J6.98.T84.JT9854$T875432.3.96.KQ2 || W:♠_2.pass.NT_2.pass.♣_3.pass.pass.pass
AKQ2.Q852.KT7.96$984.7.AJ9864.AK5$JT76.A943.53.432$53.KJT6.Q2.QJT87 || E:pass.pass.pass.pass
QJ852.653.QT8.Q3$KT63.42.753.AT72$A9.QJ987.KJ42.86$74.AKT.A96.KJ954 || S:♥_1.pass.pass.pass
AT.K5.KQ52.J9753$52.T972.J987.A82$KQ7643.AQ4.43.KQ$J98.J863.AT6.T64 || E:pass.pass.pass.pass
KQ96.AT8.875.962$43.J9763.4.KJT53$AT85.2.AQJT6.Q84$J72.KQ54.K932.A7 || W:pass.pass.pass.pass
Q92.Q4.K9865.982$KT86.A753.T74.T3$J43.KT6.AQJ.KJ65$A75.J982.32.AQ74 || N:pass.pass.pass.pass
QT5.AQ632.63.J94$J6.T98.J84.AK865$AK87.4.AQT952.Q7$9432.KJ75.K7.T32 || E:pass.pass.pass.pass
K876.T74.QT732.3$QJ542.K9.AK.A864$A.AJ8653.98.Q972$T93.Q2.J654.KJT5 || W:♦_1.♥_1.pass.pass.pass
JT9.QJ8632.QJ4.A$5.K975.AT763.432$AKQ74.AT4.K9.KQJ$8632..852.T98765 || W:pass.♠_1.pass.NT_2.pass.♣_3.pass.pass.pass
52.AKT.AKJ986.A3$9876.Q62.543.752$KJ3.J97.7.KQJ864$AQT4.8543.QT2.T9 || W:pass.pass.pass.pass
6.AQT42.8743.AKT$4.876.AQJ92.9853$QJT752.K953.6.72$AK983.J.KT5.QJ64 || S:pass.pass.pass.pass
AK52.4.AKT6.9873$J86.AQ63.98752.4$T4.JT972..KQJT52$Q973.K85.QJ43.A6 || S:pass.pass.pass.pass
AKT73.Q762.AT2.T$84.4.KJ85.AJ8654$J965.AKT95.96.Q7$Q2.J83.Q743.K932 || W:♦_1.pass.pass.pass
AQ76.K874.K.A654$985432.AJ2.93.T3$K.Q96.AQJT7642.7$JT.T53.85.KQJ982 || E:pass.pass.pass.pass
Q64.AQ8732.Q84.3$AK98.T6.AKJ62.QJ$JT72.KJ9.T9.KT54$53.54.753.A98762 || N:♥_1.pass.pass.pass
AQ32.A.KJT976.A8$J975.65.Q85.JT32$KT4.QJ42..KQ7654$86.KT9873.A432.9 || S:pass.pass.pass.pass
QJT2.T2.QT873.93$K74.A84.AJ5.AK42$A53.97653.K4.865$986.KQJ.962.QJT7 || N:pass.pass.pass.pass
6.T943.86532.832$A974.KJ7.AJT.AK5$T82.AQ86.K94.T97$KQJ53.52.Q7.QJ64 || W:♠_1.pass.NT_2.pass.♣_3.pass.pass.pass
74.J95.Q953.AQ54$T6.K762.J7.KJT72$KJ532.A43.AK864.$AQ98.QT8.T2.9863 || N:♦_1.pass.NT_3.pass.♣_4.pass.pass.pass
QJ9.K984.A732.93$632.QT32.K94.K74$A7.A65.T65.JT865$KT854.J7.QJ8.AQ2 || W:♠_1.pass.NT_1.pass.♣_2.pass.NT_2.pass.♣_3.pass.pass.pass
J84.J83.8742.Q63$7.K742.QJT.JT952$KT95.AQ95.A3.A87$AQ632.T6.K965.K4 || N:pass.♠_1.pass.NT_1.pass.♣_2.pass.pass.pass
K87.JT6.Q94.AKJ5$AJT965.54.A2.743$43.AK93.T753.982$Q2.Q872.KJ86.QT6 || W:pass.pass.pass.pass
K32.72.T9842.QJ7$98.Q843.AJ7.A964$AQJT4.JT6.Q5.832$765.AK95.K63.KT5 || E:pass.pass.pass.pass
KJT.Q83.Q9643.A6$32.T9762.KT7.Q32$Q97.A5.AJ.T98754$A8654.KJ4.852.KJ || N:pass.♠_1.pass.NT_1.pass.♣_2.pass.pass.pass
Q7.73.KJ8743.976$64.AT5.A92.AQJ52$AT98.Q9864.5.KT4$KJ532.KJ2.QT6.83 || E:NT_1.pass.♣_2.pass.pass.pass
AJ97.AQ.8752.T76$43.K987.T943.Q53$K.5432.AQ6.AJ842$QT8652.JT6.KJ.K9 || E:pass.pass.pass.pass
KJT4.QJ7.6.AK643$AQ97.543.AJ2.Q87$865.AKT962.985.5$32.8.KQT743.JT92 || N:pass.pass.pass.pass
K96.KJ32.J5.T852$JT4.T84.KQ92.763$AQ732.A5.T83.K94$85.Q976.A764.AQJ || S:♠_1.pass.NT_1.pass.♣_2.pass.NT_2.pass.♣_3.pass.pass.pass
32.976.8732.Q972$KJT4.AKJ42.654.8$AQ85.83.KJ9.JT53$976.QT5.AQT.AK64 || N:pass.NT_1.pass.♣_2.pass.pass.pass
Q62.Q72.J.QJT542$53.KT.Q752.K9863$KJ.AJ9843.AK3.A7$AT9874.65.T9864. || W:pass.♥_1.pass.♣_2.pass.♥_2.pass.NT_2.pass.♣_3.pass.pass.pass
84.T5.A754.AQJ54$K972.97643.QJ8.3$QJT5.J.KT962.KT6$A63.AKQ82.3.9872 || W:♥_1.pass.♥_4.pass.pass.pass
JT.AQJ82.T6532.8$AQ943.T54..KQT76$62.K9763.AK987.4$K875..QJ4.AJ9532 || E:♠_1.pass.♣_2.pass.♠_2.pass.NT_2.pass.♣_3.pass.pass.pass
K987.93.852.T973$QJ543.76.J6.A865$A2.AJT852.A74.Q4$T6.KQ4.KQT93.KJ2 || N:pass.NT_1.pass.♣_2.pass.♦_2.pass.NT_2.pass.♣_3.pass.pass.pass
2.Q752.A43.QT875$853.J43.KJ986.J2$AKJT974.A98.7.94$Q6.KT6.QT52.AK63 || E:pass.pass.pass.pass
JT642.QJ.J76.KQ6$AK.KT98.AT3.JT83$3.765.KQ854.9752$Q9875.A432.92.A4 || E:NT_1.pass.♣_2.pass.pass.pass
